la,ld,nf,nd,ns,ent,nrev,rtime,hcmt,self,ndev,age,nuc,app,aexp,rexp,arexp,rrexp,asexp,rsexp,asawr,rsawr
61,65,16,13,2,0.6865141477822508,4.0,1014090.0,6.0,0,47.0,123539.9375,238.0,2.0,61.0,580.0,60.0,578.0,17.0,85.0,0.028346456692913382,0.13543307086614173
350,155,44,18,1,0.8001073000434364,4.0,1957821.0,15.0,0,53.0,151448.0,331.0,3.0,62.0,525.0,61.0,524.0,12.0,71.0,0.024390243902439025,0.1350844277673546
26,0,2,2,1,0.7793498372920851,5.0,2217599.0,11.0,0,45.0,111694.0,126.0,4.0,1.0,492.0,1.0,492.0,1.0,468.0,0.0007815552950371238,0.18327471668620554
17,13,4,4,1,0.5194602975157968,5.0,130870.0,11.0,0,65.0,276492.5,234.0,2.0,21.0,1094.0,21.0,1092.0,19.0,1013.0,0.0078125,0.39609375
4,0,1,1,1,0.0,2.0,2029305.0,5.0,0,60.0,224306.0,129.0,3.0,236.0,1611.0,235.0,1607.0,176.0,1420.0,0.069113627489262,0.5548613822725498
4,0,1,1,1,0.0,2.0,2031689.0,3.0,0,12.0,68529.0,19.0,3.0,237.0,1624.0,236.0,1620.0,10.0,149.0,0.07142857142857142,0.9740259740259741
8,0,2,2,1,1.0,2.0,-22956287.0,5.0,0,15.0,2236601.5,26.0,3.0,238.0,835.0,237.0,831.0,12.0,226.0,0.03746397694524496,0.6541786743515849
0,26,1,1,1,0.0,3.0,-24785944.0,7.0,0,17.0,1612.0,23.0,2.0,223.0,120.0,223.0,120.0,215.0,110.0,0.6206896551724138,0.3189655172413793
1,1,1,1,1,0.0,1.0,103975.0,3.0,0,2.0,3245915.0,1.0,4.0,1535.0,1602.0,1531.0,1601.0,1360.0,1392.0,0.5312256049960968,0.5437158469945356
4,0,1,1,1,0.0,2.0,2018031.0,4.0,0,70.0,63566.0,335.0,3.0,170.0,1710.0,170.0,1706.0,151.0,1519.0,0.0593055013655872,0.5930550136558721
4,6,1,1,1,0.0,1.0,3761.0,2.0,0,35.0,65629.0,133.0,2.0,736.0,1056.0,734.0,1046.0,699.0,854.0,0.27301092043681746,0.3334633385335413
1,0,1,1,1,0.0,1.0,107751.0,2.0,0,45.0,83658.0,120.0,2.0,1432.0,1387.0,1430.0,1386.0,1264.0,1300.0,0.49317738791423,0.5072124756335282
11,9,5,5,1,0.9138646883853216,4.0,41251.0,4.0,1,18.0,559877.6,31.0,2.0,1303.0,1303.0,1302.0,1302.0,149.0,149.0,0.967741935483871,0.967741935483871
52,4,3,3,1,0.4464267471205896,2.0,115346.0,4.0,0,4.0,780840.0,5.0,2.0,232.0,226.0,232.0,226.0,132.0,132.0,0.8525641025641025,0.8525641025641025
0,2,1,1,1,0.0,1.0,96261.0,4.0,0,2.0,18987682.0,2.0,5.0,1181.0,2290.0,1180.0,2276.0,1110.0,1955.0,0.4329696024941544,0.7622759158222915
11,11,1,1,1,0.0,1.0,4900.0,2.0,0,2.0,3255402.0,1.0,2.0,737.0,1203.0,735.0,1198.0,700.0,983.0,0.2730814179976627,0.3833268406700429
0,2,1,1,1,0.0,1.0,46299.0,2.0,0,0.0,0.0,0.0,1.0,1306.0,208.0,1305.0,208.0,151.0,133.0,0.9681528662420382,0.8535031847133758
4,5,1,1,1,0.0,1.0,102392.0,4.0,0,2.0,525627.0,3.0,4.0,738.0,1454.0,736.0,1444.0,701.0,1206.0,0.2733644859813084,0.4700155763239876
7,11,3,3,1,0.7725068857142602,2.0,13136.0,5.0,0,48.0,56669.0,186.0,3.0,739.0,1635.0,737.0,1634.0,702.0,1514.0,0.2736473335928377,0.5897236278707668
9,6,1,1,1,0.0,2.0,27076.0,3.0,0,5.0,3257929.0,6.0,2.0,210.0,1308.0,210.0,1307.0,134.0,152.0,0.8544303797468354,0.9683544303797468
2,6,1,1,1,0.0,1.0,1864.0,2.0,0,9.0,104252.0,27.0,2.0,740.0,829.0,738.0,825.0,703.0,767.0,0.2739299610894942,0.2988326848249027
114,23,4,4,1,0.9924555544562936,2.0,-24882390.0,10.0,0,6.0,1189220.0,14.0,4.0,150.0,441.0,149.0,439.0,59.0,304.0,0.17191977077363896,0.8739255014326648
0,8,2,2,1,0.954434002924965,1.0,90042.0,4.0,0,76.0,12442.0,377.0,5.0,1185.0,1832.0,1184.0,1827.0,1112.0,1614.0,0.4329054842473746,0.6281602489303773
5,6,1,1,1,0.0,1.0,303485.0,9.0,0,19.0,2009483.0,26.0,4.0,440.0,1600.0,440.0,1599.0,391.0,1358.0,0.15241057542768274,0.5283825816485226
1,0,1,1,1,0.0,1.0,62129.0,3.0,0,36.0,48181.0,81.0,3.0,832.0,761.0,830.0,750.0,747.0,662.0,0.2907112320248737,0.25767586474931986
69,7,2,1,1,0.9138472873262908,1.0,-24905802.0,6.0,0,3.0,3647372.0,4.0,2.0,28.0,245.0,28.0,245.0,0.0,229.0,0.002857142857142857,0.6571428571428571
4,3,2,2,1,0.8631205685666309,1.0,15756.0,1.0,0,6.0,1983866.0,7.0,2.0,212.0,1311.0,212.0,1310.0,135.0,153.0,0.8553459119496856,0.9685534591194968
4,3,2,2,1,0.8631205685666309,1.0,62993.0,2.0,0,21.0,5540.0,28.0,3.0,612.0,1500.0,612.0,1499.0,438.0,1352.0,0.17055167055167056,0.5256410256410257
0,2,1,1,1,0.0,2.0,16922.0,1.0,0,11.0,28677.0,12.0,1.0,1313.0,214.0,1312.0,214.0,154.0,136.0,0.96875,0.85625
2,1,1,1,1,0.0,2.0,73749.0,7.0,0,21.0,1799212.0,26.0,3.0,1221.0,1641.0,1220.0,1639.0,1115.0,1348.0,0.4333980582524272,0.523883495145631
7,1,2,2,1,0.8112781244591328,3.0,576550.0,4.0,0,11.0,76563.0,39.0,2.0,910.0,179.0,892.0,178.0,401.0,58.0,0.7528089887640449,0.1104868913857678
1,4,1,1,1,0.0,1.0,669743.0,4.0,0,9.0,222.0,24.0,3.0,911.0,191.0,893.0,190.0,402.0,63.0,0.7532710280373832,0.11962616822429907
10,0,1,1,1,0.0,3.0,584563.0,3.0,0,7.0,744.0,22.0,2.0,912.0,270.0,894.0,269.0,403.0,141.0,0.753731343283582,0.26492537313432835
35,28,4,4,1,0.8562017957757491,3.0,941446.0,3.0,0,14.0,1790.0,54.0,2.0,913.0,516.0,895.0,515.0,404.0,69.0,0.7541899441340782,0.1303538175046555
40,32,5,5,1,0.816517457339852,4.0,1006691.0,4.0,0,15.0,1593.0,58.0,2.0,914.0,272.0,896.0,271.0,405.0,143.0,0.7546468401486989,0.2676579925650557
5,0,1,1,1,0.0,2.0,-24905816.0,7.0,0,19.0,267219.0,43.0,4.0,309.0,382.0,307.0,380.0,176.0,242.0,0.5042735042735043,0.6923076923076923
7,6,2,2,1,0.8904916402194913,3.0,-24882783.0,4.0,0,7.0,310997.0,15.0,3.0,307.0,291.0,306.0,290.0,262.0,183.0,0.7471590909090909,0.5227272727272727
183,1,8,6,1,0.8350704434367247,10.0,2635503.0,11.0,0,114.0,181345.625,611.0,1.0,6.0,141.0,6.0,141.0,6.0,134.0,0.002717391304347826,0.05240683229813665
85,105,2,2,1,0.8937800656269761,3.0,15572.0,5.0,0,4.0,872846.0,6.0,2.0,9.0,1315.0,9.0,1314.0,7.0,155.0,0.049689440993788817,0.968944099378882
4,2,1,1,1,0.0,3.0,237072.0,6.0,0,8.0,197458.0,11.0,3.0,183.0,1276.0,183.0,1257.0,118.0,434.0,0.2207792207792208,0.8070500927643784
1,0,1,1,1,0.0,1.0,17176.0,2.0,0,5.0,1450972.0,17.0,2.0,0.0,36.0,0.0,36.0,0.0,32.0,0.0048543689320388345,0.16019417475728154
8,1,1,1,1,0.0,1.0,10873.0,4.0,0,3.0,7010851.0,3.0,2.0,747.0,1450.0,746.0,1449.0,5.0,5.0,0.75,0.75
3,0,1,1,1,0.0,1.0,111521.0,5.0,0,17.0,779445.0,29.0,2.0,1.0,37.0,1.0,37.0,1.0,33.0,0.00966183574879227,0.1642512077294686
37,3,2,2,1,0.6098403047164004,2.0,600701.0,8.0,0,20.0,726962.0,40.0,2.0,2.0,172.0,2.0,170.0,2.0,158.0,0.014423076923076926,0.7644230769230769
12,3,2,2,1,0.9709505944546686,4.0,13738.0,5.0,0,38.0,201283.0,92.0,2.0,1451.0,1263.0,1450.0,1262.0,1342.0,1182.0,0.5211486224291813,0.4590609235545208
4,4,1,1,1,0.0,4.0,518194.0,8.0,0,10.0,83739.0,28.0,3.0,17.0,1351.0,17.0,1350.0,17.0,1260.0,0.006982156710628394,0.4891388673390225
0,54,9,2,1,0.7114478972212124,1.0,1030843.0,2.0,0,23.0,21170.0,54.0,2.0,443.0,226.0,443.0,226.0,23.0,141.0,0.14814814814814814,0.8765432098765432
41,5,2,2,1,0.6665783579949205,3.0,-20213793.0,16.0,0,6.0,922039.0,13.0,5.0,246.0,585.0,246.0,582.0,229.0,321.0,0.6515580736543909,0.9121813031161472
34,4,3,3,1,0.8932307189354359,2.0,1099817.0,5.0,0,12.0,60740.0,46.0,1.0,916.0,250.0,898.0,249.0,407.0,131.0,0.7555555555555555,0.24444444444444444
14,40,11,8,1,0.8283328314539865,3.0,-24525200.0,7.0,0,19.0,335307.5454545455,66.0,4.0,309.0,406.0,308.0,405.0,264.0,239.0,0.7485875706214692,0.6779661016949152
2,2,1,1,1,0.0,2.0,1099850.0,4.0,0,9.0,24884.0,28.0,1.0,917.0,251.0,898.0,250.0,408.0,132.0,0.756007393715342,0.2458410351201479
2,0,2,1,1,1.0,2.0,167873.0,5.0,0,4.0,3024150.0,8.0,3.0,184.0,1085.0,184.0,1066.0,119.0,420.0,0.22140221402214025,0.7767527675276753
14,24,4,4,2,0.7621583366729918,4.0,63627.0,2.0,0,27.0,123984.0,51.0,2.0,17.0,1350.0,17.0,1347.0,13.0,1260.0,0.005428460643660335,0.4889492051182629
16,9,3,3,1,0.8858931682915014,2.0,-24688187.0,2.0,0,18.0,243225.33333333328,30.0,2.0,228.0,207.0,228.0,207.0,220.0,185.0,0.6225352112676056,0.5239436619718311
41,4,5,4,1,0.7336141394429322,1.0,118911.0,2.0,0,90.0,260102.6,485.0,2.0,337.0,1309.0,337.0,1306.0,322.0,1207.0,0.1251937984496124,0.4682170542635659
21,17,2,2,1,0.3984592740952357,1.0,96115.0,3.0,0,57.0,707831.5,269.0,4.0,1261.0,947.0,1258.0,946.0,1133.0,726.0,0.4393645873692367,0.2816737698566447
12,0,2,2,1,0.9182958340544896,1.0,94903.0,4.0,0,76.0,23904.0,380.0,5.0,1262.0,1193.0,1259.0,1187.0,1134.0,878.0,0.4395817195972115,0.34043377226955845
15,8,3,2,1,0.9526230661652664,1.0,-24660154.0,2.0,0,8.0,3459564.0,10.0,2.0,229.0,110.0,229.0,107.0,221.0,94.0,0.6235955056179775,0.26685393258426965
32,12,2,2,1,0.7732266742876346,4.0,-24525176.0,10.0,0,8.0,343575.0,7.0,3.0,351.0,359.0,350.0,357.0,304.0,213.0,0.8543417366946778,0.5994397759103641
12,0,1,1,1,0.0,1.0,29058.0,2.0,0,10.0,247732.0,29.0,2.0,1200.0,1458.0,1197.0,1455.0,1123.0,1348.0,0.435152922957801,0.5222609368950832
13,1,2,2,1,0.9852281360342516,1.0,3241911.0,5.0,0,70.0,319396.0,196.0,6.0,159.0,1461.0,159.0,1452.0,142.0,1170.0,0.0553405572755418,0.4531733746130031
1,1,1,1,1,0.0,1.0,115915.0,5.0,0,6.0,250771.0,6.0,3.0,1328.0,1565.0,1325.0,1562.0,157.0,157.0,0.9693251533742332,0.9693251533742332
1,1,1,1,1,0.0,1.0,115915.0,5.0,0,10.0,1947277.0,9.0,3.0,1329.0,1566.0,1326.0,1563.0,1143.0,1357.0,0.4425531914893617,0.5253384912959381
4,3,1,1,1,0.0,1.0,3546.0,3.0,0,46.0,698186.0,158.0,3.0,742.0,886.0,740.0,884.0,705.0,774.0,0.2730085073472545,0.2996906419180201
6,3,1,1,1,0.0,4.0,9880.0,4.0,0,43.0,1005321.0,100.0,3.0,220.0,235.0,220.0,234.0,3.0,4.0,0.0396039603960396,0.049504950495049514
0,0,1,1,1,0.0,1.0,5070.0,2.0,0,46.0,293777.0,122.0,2.0,177.0,553.0,177.0,553.0,157.0,497.0,0.06107460378817162,0.1925009663703131
217,70,13,7,1,0.8380353844415661,2.0,365154.0,7.0,0,112.0,183294.46153846156,763.0,3.0,53.0,1500.0,52.0,1493.0,52.0,1289.0,0.020479134466769702,0.4984544049459042
125,11,4,2,1,0.7949402478891868,2.0,76405.0,4.0,0,20.0,594106.0,56.0,2.0,33.0,1337.0,33.0,1331.0,30.0,1140.0,0.01197373503283121,0.4407106991116261
40,18,5,4,1,0.5415755854729082,3.0,-24525019.0,9.0,0,22.0,256428.0,85.0,3.0,312.0,368.0,311.0,366.0,267.0,228.0,0.7486033519553073,0.6396648044692738
3,4,2,1,1,0.0,1.0,70415.0,4.0,0,27.0,1055581.0,45.0,2.0,1203.0,1328.0,1200.0,1325.0,1125.0,1141.0,0.4347490347490348,0.4409266409266409
3,4,2,1,1,0.0,1.0,66952.0,2.0,0,13.0,296237.0,21.0,2.0,236.0,227.0,236.0,226.0,140.0,141.0,0.8597560975609756,0.8658536585365854
1,1,1,1,1,0.0,5.0,-21435233.0,11.0,0,7.0,344381.0,16.0,9.0,232.0,550.0,232.0,549.0,223.0,338.0,0.6239554317548747,0.9442896935933148
28,4,3,3,1,0.8700544525060425,3.0,117209.0,3.0,0,32.0,436452.0,49.0,2.0,2.0,867.0,2.0,864.0,2.0,823.0,0.0011578541103820913,0.3180239289849479
28,12,2,2,1,0.983708262623186,2.0,1596333.0,5.0,0,53.0,56814.0,223.0,3.0,158.0,1503.0,158.0,1495.0,140.0,1321.0,0.05439814814814815,0.5100308641975309
87,10,3,2,1,0.7909408532541197,9.0,2452103.0,21.0,0,18.0,455244.33333333326,83.0,2.0,6.0,361.0,6.0,359.0,6.0,151.0,0.01289134438305709,0.279926335174954
4,0,1,1,1,0.0,1.0,407488.0,2.0,0,10.0,83135.0,30.0,2.0,64.0,1359.0,64.0,1356.0,59.0,1268.0,0.023139220979560355,0.4893945237177015
6,5,2,2,1,0.8453509366224364,3.0,32926.0,14.0,0,10.0,563886.5,20.0,3.0,186.0,1621.0,186.0,1613.0,60.0,1389.0,0.023515805705474173,0.535851966075559
6,5,2,2,1,0.8453509366224364,3.0,31980.0,8.0,0,6.0,272335.5,10.0,3.0,187.0,1395.0,187.0,1392.0,5.0,159.0,0.03636363636363636,0.9696969696969696
44,0,2,2,1,0.92568598698213,1.0,1655945.0,4.0,0,45.0,12928.0,147.0,3.0,159.0,1506.0,159.0,1498.0,141.0,1324.0,0.05472061657032756,0.5105973025048169
10,10,7,7,2,0.8983289127685206,2.0,113741.0,6.0,0,100.0,176858.57142857142,524.0,4.0,0.0,1827.0,0.0,1822.0,0.0,1749.0,0.0003721622627465575,0.6512839598064756
11,11,3,3,1,0.7827759528141421,3.0,3036.0,4.0,0,12.0,1136585.0,17.0,1.0,749.0,474.0,746.0,472.0,712.0,416.0,0.274547554871005,0.16056988833269156
15,0,1,1,1,0.0,1.0,399109.0,3.0,0,10.0,8719.0,31.0,3.0,25.0,1392.0,25.0,1389.0,24.0,1295.0,0.00962278675904542,0.4988452655889146
73,36,2,2,1,0.5001926210998139,4.0,23060.0,5.0,0,17.0,673988.0,44.0,3.0,1208.0,1863.0,1205.0,1851.0,1129.0,1665.0,0.43478260869565216,0.6410157752981916
2,2,1,1,1,0.0,1.0,1642.0,1.0,0,15.0,1553872.0,32.0,1.0,33.0,120.0,33.0,119.0,22.0,65.0,0.1796875,0.515625
5,0,1,1,1,0.0,2.0,1573001.0,5.0,0,64.0,81965.0,200.0,5.0,206.0,1737.0,206.0,1729.0,141.0,1494.0,0.05461538461538461,0.575
53,7,2,2,2,0.6098403047164004,8.0,369953.0,7.0,0,15.0,3680.0,35.0,2.0,159.0,147.0,157.0,146.0,157.0,144.0,0.7053571428571429,0.6473214285714286
2,2,2,2,1,1.0,1.0,2250815.0,7.0,0,20.0,481813.0,65.0,6.0,847.0,1579.0,840.0,1552.0,186.0,439.0,0.34375,0.8088235294117647
90,22,2,2,1,0.9476077999667664,5.0,1754592.0,11.0,0,2.0,3680101.0,2.0,2.0,10.0,929.0,10.0,923.0,10.0,766.0,0.004229142637447136,0.2948865820838139
1,1,1,1,1,0.0,2.0,66763.0,6.0,0,9.0,366067.0,12.0,5.0,188.0,2207.0,188.0,2178.0,120.0,445.0,0.2220183486238532,0.8183486238532109
1,1,1,1,1,0.0,1.0,5743.0,0.0,1,1.0,602033.0,15.0,1.0,122.0,122.0,121.0,121.0,116.0,116.0,0.5571428571428572,0.5571428571428572
15,4,3,2,1,0.7996680068017685,4.0,637931.0,4.0,0,46.0,113011.0,116.0,2.0,8.0,800.0,8.0,798.0,8.0,727.0,0.003458877786318217,0.2797847809377402
11,9,4,2,1,0.8005071529034173,10.0,1266560.0,4.0,0,71.0,1102.0,212.0,2.0,9.0,1212.0,9.0,1206.0,9.0,991.0,0.00384172109104879,0.38109873223204
5,2,1,1,1,0.0,10.0,1266778.0,15.0,0,9.0,701515.0,15.0,3.0,10.0,1259.0,10.0,1252.0,10.0,1034.0,0.004224270353302612,0.3974654377880185
124,18,7,2,1,0.7745734746114047,13.0,1434382.0,12.0,0,71.0,5304.0,215.0,2.0,11.0,1214.0,11.0,1207.0,11.0,993.0,0.004606525911708253,0.38157389635316696
6,1,4,4,1,0.9751060324573732,3.0,5383065.0,9.0,0,85.0,329969.25,340.0,5.0,158.0,2400.0,158.0,2386.0,140.0,2033.0,0.05410590943975442,0.7805065234075211
14,2,2,2,1,1.0,1.0,3135161.0,4.0,0,61.0,235985.0,342.0,4.0,590.0,2307.0,580.0,2290.0,554.0,2085.0,0.21288837744533948,0.8001534330648254
14,2,1,1,1,0.0,1.0,4770.0,2.0,0,2.0,4147291.0,4.0,2.0,751.0,1068.0,748.0,1058.0,714.0,866.0,0.2741564417177914,0.3324386503067485
1,1,1,1,1,0.0,2.0,1422035.0,8.0,0,9.0,387130.0,29.0,3.0,217.0,1360.0,217.0,1330.0,15.0,430.0,0.029304029304029307,0.7893772893772893
0,6,1,1,1,0.0,1.0,5603.0,2.0,0,56.0,36452.0,253.0,2.0,752.0,669.0,749.0,653.0,715.0,617.0,0.27443464929091604,0.23687236489076274
2,2,1,1,1,0.0,1.0,152265.0,3.0,0,46.0,184208.0,160.0,3.0,753.0,689.0,750.0,673.0,716.0,634.0,0.2747126436781609,0.2432950191570881
7,4,4,4,1,0.9681300137657636,2.0,242294.0,4.0,0,83.0,230004.0,311.0,2.0,0.0,1042.0,0.0,1039.0,0.0,992.0,0.00038299502106472615,0.3803140559172731
106,31,2,2,1,0.8803968110001441,3.0,-23942491.0,4.0,0,1.0,3581976.0,1.0,2.0,0.0,263.0,0.0,261.0,0.0,213.0,0.0027777777777777783,0.5944444444444444
4,1,1,1,1,0.0,4.0,1401647.0,9.0,0,73.0,180115.0,341.0,5.0,1.0,1792.0,1.0,1783.0,1.0,1581.0,0.0007656967840735068,0.6056661562021439
99,11,5,2,1,0.8585540235385943,5.0,1279218.0,16.0,0,85.0,579509.0,538.0,4.0,26.0,1506.0,26.0,1501.0,25.0,1275.0,0.009950248756218905,0.4883275928052048
2,2,1,1,1,0.0,1.0,1392472.0,3.0,0,16.0,2951063.0,20.0,3.0,1296.0,1580.0,1292.0,1568.0,1199.0,1284.0,0.4590665646518745,0.491583779648049
16,9,2,2,1,0.7219280948873623,2.0,3011719.0,6.0,0,41.0,157094.0,99.0,5.0,1297.0,2248.0,1293.0,2233.0,1200.0,1908.0,0.4592734225621415,0.7300191204588911
6,1,1,1,1,0.0,2.0,5248103.0,6.0,0,38.0,342.0,87.0,7.0,1216.0,1772.0,1212.0,1760.0,1136.0,1355.0,0.43463302752293576,0.518348623853211
15,10,2,2,1,0.9895875212220556,3.0,1462714.0,12.0,0,13.0,5796616.5,20.0,6.0,186.0,1707.0,186.0,1696.0,167.0,1508.0,0.06419564386702331,0.57661444401987
2,1,1,1,1,0.0,1.0,5889.0,3.0,0,18.0,163722.0,38.0,2.0,5.0,1356.0,5.0,1348.0,4.0,1159.0,0.0019098548510313215,0.4430863254392666
37,0,2,2,1,0.9568886656798212,2.0,126856.0,4.0,0,18.0,582532.0,38.0,3.0,35.0,1240.0,35.0,1234.0,32.0,1046.0,0.012600229095074456,0.3997709049255441
33,0,2,2,1,0.94566030460064,2.0,816353.0,7.0,0,18.0,1461.0,39.0,3.0,36.0,1443.0,36.0,1430.0,33.0,1148.0,0.012977099236641221,0.4385496183206107
64,69,2,2,1,0.8424339712600268,2.0,-22124717.0,3.0,0,7.0,1529583.5,16.0,2.0,37.0,253.0,37.0,253.0,32.0,237.0,0.09141274238227147,0.6592797783933518
1,1,1,1,1,0.0,1.0,-24278255.0,2.0,0,15.0,1640566.0,27.0,2.0,0.0,118.0,0.0,118.0,0.0,106.0,0.0027624309392265192,0.2955801104972376
21,1,2,2,1,0.5746356978376794,3.0,1068504.0,6.0,0,26.0,278752.0,31.0,2.0,5.0,1225.0,5.0,1216.0,5.0,1003.0,0.002289202594429607,0.3830599008012209
1,2,1,1,1,0.0,1.0,9783.0,3.0,0,74.0,86387.0,343.0,3.0,756.0,1311.0,752.0,1293.0,719.0,1112.0,0.2745995423340961,0.4244851258581236
34,3,3,3,2,0.9693032921441052,2.0,187625.0,4.0,0,24.0,1243568.666666667,44.0,2.0,68.0,174.0,68.0,172.0,66.0,172.0,0.2964601769911505,0.7654867256637168
325,93,10,5,2,0.8493818748819709,1.0,10366.0,2.0,0,4.0,555719.0909090909,8.0,2.0,39.0,1345.0,39.0,1339.0,26.0,160.0,0.16265060240963855,0.9698795180722892
2,2,2,1,1,1.0,1.0,90753.0,3.0,0,4.0,278223.0,5.0,3.0,2.0,1159.0,2.0,1153.0,2.0,975.0,0.001143728555089592,0.372093023255814
4,0,1,1,1,0.0,1.0,180009.0,2.0,0,15.0,352583.0,20.0,2.0,757.0,1157.0,753.0,1151.0,720.0,973.0,0.27477134146341464,0.3711890243902439
0,46,16,10,1,0.9569774455359924,1.0,122242.0,2.0,0,91.0,535623.0,379.0,2.0,758.0,1158.0,754.0,1152.0,721.0,974.0,0.27504761904761904,0.37142857142857133
1,3,2,1,1,0.0,1.0,84103.0,3.0,0,7.0,1052532.0,11.0,3.0,3.0,1219.0,3.0,1209.0,3.0,956.0,0.0015232292460015233,0.3644325971058645
34,72,2,1,1,0.83294582353614,1.0,205704.0,2.0,0,2.0,781081.0,2.0,2.0,759.0,738.0,755.0,738.0,722.0,675.0,0.27521888085268364,0.2573277502854968
18,28,4,2,1,0.8258299387891528,2.0,205734.0,2.0,0,44.0,362.0,161.0,2.0,760.0,739.0,756.0,739.0,723.0,676.0,0.2754946727549467,0.2576103500761035
30,9,1,1,1,0.0,5.0,795509.0,14.0,0,2.0,891323.0,3.0,3.0,357.0,609.0,357.0,603.0,3.0,80.0,0.007312614259597806,0.1480804387568556
441,180,6,3,1,0.7532241757294907,1.0,1170838.0,3.0,0,65.0,338952.33333333326,267.0,2.0,456.0,697.0,456.0,692.0,406.0,579.0,0.15481171548117156,0.2206162038798022
3,3,1,1,1,0.0,1.0,-21597401.0,7.0,0,4.0,5939743.0,6.0,4.0,5.0,371.0,5.0,369.0,5.0,314.0,0.016528925619834708,0.8677685950413223
8,92,11,6,1,0.6989661460376139,2.0,26085.0,8.0,0,122.0,957507.7272727272,670.0,3.0,70.0,2272.0,70.0,2257.0,65.0,2007.0,0.02509505703422053,0.7634980988593156
45,2,3,2,1,0.6477978339802211,5.0,1307606.0,7.0,0,3.0,241576.0,3.0,3.0,40.0,229.0,40.0,229.0,27.0,143.0,0.16766467065868262,0.8622754491017964
17,58,5,3,1,0.8232165937961422,1.0,12383.0,2.0,0,67.0,121396.2,327.0,2.0,762.0,1874.0,758.0,1862.0,725.0,1628.0,0.2759407069555302,0.6191562143671607
26,22,9,6,1,0.9628163174708264,3.0,4392001.0,7.0,0,69.0,460658.88888888893,273.0,6.0,1454.0,2297.0,1448.0,2277.0,1143.0,1997.0,0.4346504559270517,0.7591185410334347
19,0,1,1,1,0.0,7.0,262972.0,12.0,0,10.0,250203.0,33.0,3.0,21.0,1392.0,21.0,1386.0,21.0,1296.0,0.008355488036460312,0.4925939992404102
0,2,1,1,1,0.0,1.0,591630.0,4.0,0,14.0,1003469.0,57.0,3.0,256.0,1008.0,255.0,970.0,137.0,421.0,0.2518248175182482,0.7700729927007299
330,76,6,4,1,0.641419608746005,6.0,1725947.0,11.0,0,79.0,233494.33333333328,420.0,2.0,37.0,1357.0,37.0,1340.0,34.0,1072.0,0.013287775246772968,0.4073652239939256
44,0,1,1,1,0.0,12.0,7996223.0,17.0,0,0.0,0.0,0.0,2.0,2.0,1391.0,2.0,1385.0,2.0,1296.0,0.0011385199240986714,0.4922201138519925
0,27,5,5,2,0.9823887817956214,1.0,8143.0,3.0,0,12.0,776539.2,16.0,2.0,181.0,1371.0,181.0,1361.0,161.0,1175.0,0.061386888973095875,0.4456233421750663
14,13,3,3,1,0.9185557837269572,1.0,6209.0,2.0,0,44.0,267799.66666666674,114.0,2.0,765.0,720.0,761.0,708.0,728.0,623.0,0.2764505119453925,0.2366325369738339
0,239,3,2,1,0.6299653283674999,1.0,167765.0,3.0,0,5.0,12105450.0,6.0,3.0,182.0,939.0,182.0,935.0,162.0,890.0,0.06178923426838514,0.3377558756633813
63,5,2,2,2,0.7039260680195971,2.0,63469.0,3.0,0,9.0,2360475.0,12.0,2.0,35.0,152.0,35.0,151.0,34.0,149.0,0.15418502202643172,0.6607929515418502
1,1,1,1,1,0.0,2.0,-21661374.0,5.0,0,44.0,642837.0,101.0,6.0,253.0,267.0,253.0,265.0,11.0,17.0,0.1176470588235294,0.17647058823529413
7,7,2,2,1,1.0,1.0,41844.0,4.0,0,47.0,394295.0,123.0,4.0,70.0,1082.0,70.0,1078.0,67.0,1010.0,0.025767336112163697,0.3830996589617279
1,12,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1,2,2,1,0.8631205685666309,4.0,-23936205.0,5.0,0,7.0,790283.5,15.0,2.0,26.0,284.0,26.0,284.0,0.0,240.0,0.0027472527472527475,0.6620879120879121
11,0,1,1,1,0.0,4.0,717964.0,11.0,0,10.0,76255.0,34.0,2.0,22.0,1228.0,22.0,1222.0,22.0,1146.0,0.008712121212121213,0.43446969696969695
60,20,6,2,1,0.8245683480034854,1.0,-23929395.0,2.0,0,6.0,366700.83333333326,9.0,2.0,26.0,114.0,26.0,114.0,1.0,99.0,0.0054794520547945215,0.273972602739726
16,0,1,1,1,0.0,6.0,1976576.0,12.0,0,10.0,2767.0,35.0,1.0,16.0,857.0,16.0,850.0,14.0,685.0,0.005679666792881484,0.2597500946611132
1,1,1,1,1,0.0,1.0,181987.0,2.0,0,14.0,339493.0,18.0,2.0,69.0,171.0,69.0,169.0,65.0,157.0,0.30985915492957744,0.7417840375586855
0,1,1,1,1,0.0,1.0,12676.0,3.0,0,42.0,94088.0,89.0,3.0,183.0,1416.0,183.0,1406.0,163.0,1215.0,0.062074186222558676,0.4602573807721424
19,14,3,2,1,0.6913698302025114,1.0,3716819.0,6.0,0,37.0,893071.6666666665,148.0,8.0,1068.0,1723.0,1064.0,1697.0,1017.0,1496.0,0.3851683692773364,0.5664018161180476
0,2,1,1,1,0.0,1.0,696256.0,4.0,0,10.0,3488.0,36.0,4.0,17.0,1288.0,17.0,1277.0,15.0,1061.0,0.0060514372163388815,0.4016641452344932
